id,occ,brand,choice,display,feature,price
26,27,3,0,0,0,1.29
26,27,4,1,0,0,0.59
26,28,1,0,0,0,0.95
26,28,2,0,0,0,1.21
26,28,3,0,1,0,0.99
26,28,4,1,0,0,0.59
26,29,1,0,0,0,0.95
26,29,2,0,0,0,1.21
26,29,3,0,1,0,0.99
26,29,4,1,0,0,0.59
26,30,1,0,0,0,1.09
26,30,2,0,0,0,1.09
26,30,3,0,0,0,1.29
26,30,4,1,0,0,0.59
26,31,1,0,0,0,1.09
26,31,2,0,0,0,1.21
26,31,3,0,0,0,1.29
26,31,4,1,0,0,0.59
26,32,1,0,0,0,0.96
26,32,2,0,0,0,1.39
26,32,3,1,0,0,1.09
26,32,4,0,0,0,0.68
26,33,1,0,0,0,1.29
26,33,2,0,0,0,1.04
26,33,3,0,1,0,1.29
26,33,4,1,0,0,0.59
27,1,1,1,0,0,0.59
27,1,2,0,0,0,0.99
27,1,3,0,0,0,0.89
27,1,4,0,0,0,0.65
27,2,1,0,0,0,0.89
27,2,2,0,1,0,0.89
27,2,3,0,0,0,1.05
27,2,4,1,0,0,0.65
27,3,1,0,0,0,0.89
27,3,2,0,0,0,0.99
27,3,3,0,0,0,0.89
27,3,4,1,1,1,0.5
27,4,1,0,0,0,0.89
27,4,2,0,0,0,1.05
27,4,3,0,0,0,1.05
27,4,4,1,0,0,0.65
27,5,1,0,0,0,0.89
27,5,2,0,0,0,1.02
27,5,3,0,1,0,1.05
27,5,4,1,0,0,0.65
27,6,1,0,0,0,0.89
27,6,2,0,0,0,1.02
27,6,3,0,0,0,1.05
27,6,4,1,1,1,0.5
27,7,1,0,0,0,0.89
27,7,2,0,0,0,1.07
27,7,3,0,0,0,1.15
27,7,4,1,1,1,0.5
27,8,1,0,0,0,0.89
27,8,2,0,1,0,0.99
27,8,3,0,0,0,1.15
27,8,4,1,0,0,0.65
27,9,1,0,0,0,0.88
27,9,2,0,0,0,1.15
27,9,3,0,0,0,1.25
27,9,4,1,1,1,0.59
27,10,1,0,0,0,0.88
27,10,2,0,0,0,1.25
27,10,3,0,0,0,1.25
27,10,4,1,1,0,0.65
27,11,1,0,0,0,0.97
27,11,2,0,0,0,1.25
27,11,3,0,1,1,1.09
27,11,4,1,0,0,0.65
27,12,1,0,0,0,0.97
27,12,2,0,0,0,1.17
27,12,3,0,1,1,1.09
27,12,4,1,0,0,0.65
27,13,1,0,0,0,1.05
27,13,2,0,0,0,1.25
27,13,3,0,1,1,0.99
27,13,4,1,0,0,0.65
27,14,1,0,0,0,1.05
27,14,2,0,0,0,1.25
27,14,3,0,1,0,0.99
27,14,4,1,1,0,0.65
27,15,1,0,0,0,1.05
27,15,2,0,0,0,1.17
27,15,3,0,1,0,1.29
27,15,4,1,1,0,0.65
27,16,1,0,0,0,1.05
27,16,2,0,0,0,1.17
27,16,3,0,1,0,0.99
27,16,4,1,0,0,0.65
27,17,1,0,0,0,1.05
27,17,2,0,0,0,0.99
27,17,3,0,0,0,1.29
27,17,4,1,0,0,0.65
28,1,1,0,0,0,0.89
28,1,2,0,0,0,0.99
28,1,3,1,0,0,0.89
28,1,4,0,0,0,0.65
28,2,1,0,0,0,0.89
28,2,2,0,0,0,0.99
28,2,3,1,0,0,0.89
28,2,4,0,0,0,0.65
28,3,1,0,0,0,0.89
28,3,2,0,0,0,0.99
28,3,3,1,0,0,1.05
28,3,4,0,0,0,0.65
28,4,1,0,0,0,0.79
28,4,2,0,0,0,1.05
28,4,3,1,1,1,0.89
28,4,4,0,0,0,0.65
28,5,1,0,0,0,0.89
28,5,2,0,0,0,1.02
28,5,3,1,0,0,1.05
28,5,4,0,0,0,0.65
28,6,1,0,1,1,0.79
28,6,2,0,0,0,1.02
28,6,3,1,1,1,0.89
28,6,4,0,0,0,0.65
28,7,1,0,0,0,0.89
28,7,2,0,0,0,1.02
28,7,3,1,1,0,0.89
28,7,4,0,0,0,0.65
28,8,1,0,0,0,0.89
28,8,2,0,0,0,1.07
28,8,3,1,0,0,1.15
28,8,4,0,1,1,0.5
28,9,1,0,1,0,0.89
28,9,2,0,1,1,0.99
28,9,3,1,0,0,1.15
28,9,4,0,0,0,0.65
28,10,1,0,1,0,0.89
28,10,2,0,1,0,0.99
28,10,3,1,0,0,1.15
28,10,4,0,0,0,0.6
28,11,1,0,1,0,0.89
28,11,2,0,0,0,1.15
28,11,3,1,0,0,0.99
28,11,4,0,0,0,0.6
28,12,1,0,0,0,0.89
28,12,2,0,0,0,1.15
28,12,3,1,1,0,0.99
28,12,4,0,0,0,0.6
28,13,1,0,0,0,0.97
28,13,2,0,0,0,1.15
28,13,3,1,1,0,0.99
28,13,4,0,0,0,0.6
28,14,1,0,0,0,0.97
28,14,2,0,0,0,1.15
28,14,3,1,0,0,0.74
28,14,4,0,0,0,0.6
28,15,1,0,0,0,0.97
28,15,2,0,0,0,1.15
28,15,3,1,0,0,1.25
28,15,4,0,0,0,0.6
28,16,1,0,0,0,0.97
28,16,2,0,0,0,1.25
28,16,3,1,0,0,1.09
28,16,4,0,0,0,0.61
28,17,1,0,0,0,0.97
28,17,2,0,1,0,0.99
28,17,3,1,0,0,1.25
28,17,4,0,0,0,0.6
28,18,1,0,0,0,0.97
28,18,2,0,1,1,0.99
28,18,3,1,0,0,1.25
28,18,4,0,0,0,0.6
28,19,1,0,0,0,0.97
28,19,2,0,0,0,1.25
28,19,3,1,0,0,1.25
28,19,4,0,0,0,0.6
28,20,1,0,0,0,0.97
28,20,2,0,0,0,1.25
28,20,3,1,0,0,1.25
28,20,4,0,0,0,0.6
28,21,1,0,0,0,0.97
28,21,2,0,0,0,1.25
28,21,3,1,0,0,1.25
28,21,4,0,0,0,0.6
28,22,1,0,0,0,0.97
28,22,2,0,0,0,1.09
28,22,3,1,0,1,1.09
28,22,4,0,0,0,0.6
28,23,1,0,0,0,0.97
28,23,2,0,0,0,1.09
28,23,3,1,0,0,1.09
28,23,4,0,0,0,0.6
28,24,1,0,0,0,1.09
28,24,2,0,0,0,1.21
28,24,3,1,1,0,1.29
28,24,4,0,0,0,0.93
28,25,1,0,0,0,1.09
28,25,2,0,0,0,1.21
28,25,3,1,1,0,0.99
28,25,4,0,0,0,0.84
28,26,1,0,0,0,0.89
28,26,2,0,1,1,1.09
28,26,3,1,1,0,1.29
28,26,4,0,0,0,0.96
28,27,1,0,0,0,1.09
28,27,2,0,1,0,1.09
28,27,3,1,1,0,1.29
28,27,4,0,0,0,0.96
28,28,1,0,0,0,1.09
28,28,2,0,1,0,1.09
28,28,3,1,1,0,1.29
28,28,4,0,0,0,0.96
28,29,1,0,0,0,1.19
28,29,2,0,0,0,1.25
28,29,3,1,1,0,0.89
28,29,4,0,0,0,0.68
28,30,1,0,0,0,1.29
28,30,2,0,0,0,1.04
28,30,3,1,0,0,1.29
28,30,4,0,1,0,0.96
28,31,1,0,0,0,1.09
28,31,2,0,0,0,1.25
28,31,3,1,0,0,1.29
28,31,4,0,0,0,0.68
29,1,1,0,0,0,0.98
29,1,2,0,0,0,0.88
29,1,3,1,0,0,1.2
29,1,4,0,0,0,0.71
29,2,1,0,1,0,0.69
29,2,2,0,0,0,1.09
29,2,3,1,1,0,1.09
29,2,4,0,0,0,0.71
29,3,1,0,0,0,0.99
29,3,2,0,0,0,0.99
29,3,3,1,1,0,0.99
29,3,4,0,0,0,0.71
29,4,1,0,1,0,0.59
29,4,2,0,0,0,1.09
29,4,3,1,0,0,0.89
29,4,4,0,0,0,0.78
29,5,1,0,0,0,1.03
29,5,2,0,0,0,1.09
29,5,3,1,0,0,0.89
29,5,4,0,0,0,0.78
29,6,1,0,0,0,0.96
29,6,2,0,0,0,1.19
29,6,3,1,0,0,1.19
29,6,4,0,0,0,0.68
29,7,1,0,0,0,0.89
29,7,2,0,0,0,1.19
29,7,3,1,0,0,0.99
29,7,4,0,0,0,0.78
29,8,1,0,0,0,0.88
29,8,2,0,0,0,1.15
29,8,3,1,1,0,1.25
29,8,4,0,0,0,0.65
29,9,1,0,0,0,0.79
29,9,2,0,0,0,1.21
29,9,3,1,0,0,1.19
29,9,4,0,0,0,0.64
29,10,1,0,1,1,0.79
29,10,2,0,0,0,1.21
29,10,3,1,1,0,1.09
29,10,4,0,0,0,0.78
29,11,1,0,0,0,1.09
29,11,2,0,0,0,1.09
29,11,3,1,1,0,1.09
29,11,4,0,0,0,0.96
29,12,1,0,0,0,0.98
29,12,2,0,0,0,1.13
29,12,3,1,0,0,1.09
29,12,4,0,0,0,0.79
29,13,1,0,0,0,1.09
29,13,2,0,0,0,1.21
29,13,3,1,1,0,1.29
29,13,4,0,0,0,0.93
29,14,1,0,0,0,0.95
29,14,2,0,0,0,1.21
29,14,3,1,1,0,0.99
29,14,4,0,0,0,0.82
29,15,1,0,0,0,1.09
29,15,2,0,0,0,1.09
29,15,3,1,0,0,1.29
29,15,4,0,0,0,0.79
30,1,1,0,0,0,0.69
30,1,2,0,0,0,0.88
30,1,3,1,0,0,1.09
30,1,4,0,0,0,0.71
30,2,1,0,0,0,0.96
30,2,2,0,0,0,1.19
30,2,3,1,0,0,0.79
30,2,4,0,0,0,0.68
30,3,1,1,1,0,0.49
30,3,2,0,0,0,1.09
30,3,3,0,0,0,1.09
30,3,4,0,0,0,0.78
30,4,1,0,0,0,1.03
30,4,2,0,0,0,1.09
30,4,3,1,0,0,0.89
30,4,4,0,0,0,0.78
30,5,1,0,0,0,1.03
30,5,2,0,0,0,1.09
30,5,3,1,0,0,0.89
30,5,4,0,0,0,0.78
30,6,1,0,0,0,0.99
30,6,2,0,0,0,1.19
30,6,3,1,0,0,0.99
30,6,4,0,0,0,0.71
30,7,1,0,0,0,1.09
30,7,2,0,0,0,1.19
30,7,3,1,0,0,0.99
30,7,4,0,0,0,0.71
30,8,1,0,0,0,0.96
30,8,2,0,0,0,1.29
30,8,3,1,0,0,1.05
30,8,4,0,0,0,0.68
30,9,1,0,0,0,0.98
30,9,2,0,0,0,1.09
30,9,3,1,0,0,1.29
30,9,4,0,0,0,0.78
30,10,1,1,1,0,0.88
30,10,2,0,0,0,1.09
30,10,3,0,0,0,1.05
30,10,4,0,0,0,0.58
30,11,1,0,0,0,0.98
30,11,2,0,0,0,1.19
30,11,3,0,0,0,1.29
30,11,4,1,0,0,0.89
30,12,1,0,0,0,0.98
30,12,2,0,0,0,1.19
30,12,3,0,1,0,1.29
30,12,4,1,0,0,0.89
30,13,1,0,0,0,0.98
30,13,2,0,0,0,1.19
30,13,3,1,0,0,1.29
30,13,4,0,0,0,0.78
30,14,1,0,0,0,1.09
30,14,2,0,0,0,1.21
30,14,3,1,1,0,1.29
30,14,4,0,0,0,0.79
30,15,1,0,0,0,1.09
30,15,2,0,0,0,1.21
30,15,3,1,0,0,1.09
30,15,4,0,0,0,0.86
30,16,1,0,0,0,1.09
30,16,2,0,0,0,1.21
30,16,3,1,0,0,1.09
30,16,4,0,0,0,0.84
30,17,1,0,0,0,0.89
30,17,2,0,0,0,1.21
30,17,3,1,1,1,0.99
30,17,4,0,0,0,0.86
30,18,1,0,0,0,1.09
30,18,2,0,1,0,1.21
30,18,3,1,0,0,0.99
30,18,4,0,0,0,0.82
30,19,1,0,0,0,1.09
30,19,2,0,0,0,1.16
30,19,3,1,0,0,1.29
30,19,4,0,0,0,0.79
31,1,1,0,0,0,0.89
31,1,2,0,0,0,0.99
31,1,3,1,0,0,0.89
31,1,4,0,0,0,0.65
31,2,1,0,0,0,0.89
31,2,2,0,0,0,0.99
31,2,3,1,1,1,0.89
31,2,4,0,0,0,0.65
31,3,1,0,0,0,0.89
31,3,2,0,0,0,0.99
31,3,3,0,0,0,1.05
31,3,4,1,0,0,0.65
31,4,1,0,0,0,0.79
31,4,2,0,0,0,1.09
31,4,3,0,0,0,1.09
31,4,4,1,0,0,0.89
31,5,1,0,0,0,1.03
31,5,2,0,0,0,1.09
31,5,3,0,0,0,0.89
31,5,4,1,0,0,0.89
31,6,1,0,0,0,1.03
31,6,2,0,0,0,1.09
31,6,3,0,0,0,0.89
31,6,4,1,0,0,0.89
31,7,1,0,0,0,0.79
31,7,2,0,0,0,1.02
31,7,3,0,0,0,1.05
31,7,4,1,0,0,0.65
31,8,1,0,0,0,0.79
31,8,2,0,0,0,1.05
31,8,3,0,0,0,1.09
31,8,4,1,0,0,0.89
31,9,1,0,0,0,0.99
31,9,2,0,0,0,1.08
31,9,3,1,0,1,0.89
31,9,4,0,0,0,0.68
31,10,1,0,0,0,1.03
31,10,2,0,0,0,1.09
31,10,3,0,0,0,1.19
31,10,4,1,0,0,0.69
31,11,1,0,0,0,1.09
31,11,2,0,0,0,1.09
31,11,3,0,0,0,1.19
31,11,4,1,0,0,0.89
31,12,1,0,0,0,0.98
31,12,2,0,0,0,1.09
31,12,3,0,0,0,1.29
31,12,4,1,0,0,0.89
31,13,1,0,0,0,0.98
31,13,2,0,0,0,1.21
31,13,3,0,1,0,1.19
31,13,4,1,1,0,0.69
31,14,1,0,0,0,0.97
31,14,2,0,0,0,1.25
31,14,3,0,0,1,1.09
31,14,4,1,0,0,0.65
31,15,1,0,0,0,1.09
31,15,2,0,0,0,1.21
31,15,3,0,1,0,1.29
31,15,4,1,0,0,0.89
31,16,1,0,0,0,1.09
31,16,2,0,0,0,1.35
31,16,3,0,0,0,1.29
31,16,4,1,0,0,0.73
31,17,1,0,0,0,1.05
31,17,2,0,0,0,1.25
31,17,3,0,1,1,0.99
31,17,4,1,0,0,0.65
31,18,1,0,0,0,0.89
31,18,2,0,1,1,1.09
31,18,3,0,1,0,1.29
31,18,4,1,0,0,1.15
31,19,1,0,0,0,1.05
31,19,2,0,0,0,1.25
31,19,3,1,0,0,0.99
31,19,4,0,1,0,0.61
31,20,1,0,0,0,1.19
31,20,2,0,0,0,1.2
31,20,3,1,0,0,1.09
31,20,4,0,0,0,0.89
31,21,1,0,0,0,1.19
31,21,2,0,0,0,1.25
31,21,3,1,1,0,0.89
31,21,4,0,0,0,0.68
32,1,1,0,0,0,0.89
32,1,2,0,0,0,0.99
32,1,3,1,0,0,0.89
32,1,4,0,0,0,0.53
32,2,1,0,0,0,0.89
32,2,2,0,1,0,0.99
32,2,3,1,1,0,0.89
32,2,4,0,0,0,0.61
32,3,1,0,0,1,0.69
32,3,2,0,0,0,1.09
32,3,3,1,1,0,0.79
32,3,4,0,0,0,0.61
32,4,1,0,0,1,0.79
32,4,2,0,0,0,1.04
32,4,3,1,0,1,0.89
32,4,4,0,1,0,0.62
32,5,1,0,0,0,0.79
32,5,2,0,1,1,0.99
32,5,3,1,0,0,1.19
32,5,4,0,0,0,0.61
32,6,1,0,0,0,0.79
32,6,2,0,1,0,1.15
32,6,3,1,0,0,0.99
32,6,4,0,0,1,0.53
32,7,1,0,0,1,0.88
32,7,2,0,0,1,0.99
32,7,3,1,0,0,1.19
32,7,4,0,0,0,0.61
32,8,1,0,0,0,0.97
32,8,2,0,0,0,1.15
32,8,3,1,1,0,1.09
32,8,4,0,1,0,0.61
32,9,1,0,0,0,0.97
32,9,2,0,1,0,1.29
32,9,3,1,1,0,0.74
32,9,4,0,0,0,0.61
32,10,1,0,0,0,1.03
32,10,2,0,0,0,1.29
32,10,3,1,0,0,1.09
32,10,4,0,0,0,0.61
32,11,1,0,0,0,1.05
32,11,2,0,0,0,1.19
32,11,3,1,0,0,1.05
32,11,4,0,1,0,0.58
32,12,1,0,0,0,1.05
32,12,2,0,0,0,1.25
32,12,3,1,0,0,0.99
32,12,4,0,0,0,0.61
32,13,1,0,0,0,1.05
32,13,2,0,1,0,1.29
32,13,3,1,0,0,1.25
32,13,4,0,0,0,0.61
32,14,1,0,0,0,1.05
32,14,2,0,0,0,1.29
32,14,3,1,0,1,0.99
32,14,4,0,0,0,0.61
33,1,1,0,0,0,0.69
33,1,2,0,0,0,0.88
33,1,3,1,0,0,1.2
33,1,4,0,0,0,0.71
33,2,1,0,0,0,0.79
33,2,2,0,0,0,1.09
33,2,3,0,0,0,1.09
33,2,4,1,0,0,0.55
33,3,1,0,0,0,0.79
33,3,2,0,0,0,1.05
33,3,3,1,1,1,0.89
33,3,4,0,0,0,0.65
33,4,1,0,0,0,0.89
33,4,2,0,0,0,1.02
33,4,3,1,0,0,1.05
33,4,4,0,0,0,0.65
33,5,1,0,1,0,0.89
33,5,2,0,0,0,1.02
33,5,3,1,1,1,0.89
33,5,4,0,0,0,0.65
33,6,1,0,0,0,0.93
33,6,2,0,0,0,0.98
33,6,3,1,0,0,0.88
33,6,4,0,0,0,0.59
33,7,1,1,0,0,0.89
33,7,2,0,0,0,1.07
33,7,3,0,0,0,1.15
33,7,4,0,0,0,0.65
33,8,1,0,1,0,0.89
33,8,2,1,1,1,0.99
33,8,3,0,0,0,1.15
33,8,4,0,0,0,0.65
33,9,1,0,0,0,0.99
33,9,2,0,0,0,1.19
33,9,3,1,0,0,0.99
33,9,4,0,0,0,0.71
33,10,1,0,0,0,1.09
33,10,2,0,0,0,1.19
33,10,3,0,0,0,0.99
33,10,4,1,0,0,0.55
33,11,1,0,0,0,0.89
33,11,2,1,0,0,1.09
33,11,3,0,0,0,1.19
33,11,4,0,0,0,0.78
33,12,1,1,0,0,0.97
33,12,2,0,0,0,1.15
33,12,3,0,1,0,0.99
33,12,4,0,0,0,0.6
33,13,1,0,0,0,0.98
33,13,2,0,0,0,1.09
33,13,3,0,0,0,1.29
33,13,4,1,0,0,0.55
33,14,1,0,0,0,0.98
33,14,2,0,0,0,1.21
33,14,3,0,0,1,1.19
33,14,4,1,0,0,0.69
33,15,1,0,0,0,0.98
33,15,2,0,0,0,1.21
33,15,3,0,0,0,1.19
33,15,4,1,0,0,0.69
33,16,1,0,0,0,0.98
33,16,2,0,0,0,1.19
33,16,3,1,0,0,1.29
33,16,4,0,0,0,0.78
33,17,1,0,0,0,0.98
33,17,2,0,0,0,1.19
33,17,3,0,1,0,1.29
33,17,4,1,0,0,0.55
33,18,1,0,0,0,0.97
33,18,2,1,1,0,0.99
33,18,3,0,0,0,1.25
33,18,4,0,0,0,0.6
33,19,1,1,1,0,0.79
33,19,2,0,0,0,1.21
33,19,3,0,1,0,1.09
33,19,4,0,0,0,0.78
33,20,1,0,0,0,0.88
33,20,2,0,1,0,0.98
33,20,3,1,1,0,1.08
33,20,4,0,0,0,0.58
33,21,1,0,0,0,0.97
33,21,2,0,0,0,1.25
33,21,3,1,0,0,1.25
33,21,4,0,0,0,0.6
33,22,1,0,0,0,0.97
33,22,2,0,0,0,1.09
33,22,3,1,0,1,1.09
33,22,4,0,0,0,0.6
33,23,1,0,0,0,1.09
33,23,2,0,0,0,1.21
33,23,3,1,1,0,1.29
33,23,4,0,0,0,0.93
33,24,1,0,0,0,1.09
33,24,2,0,0,0,1.21
33,24,3,0,1,0,1.29
33,24,4,1,0,0,0.59
33,25,1,0,0,0,1.09
33,25,2,0,0,0,1.21
33,25,3,0,1,0,1.29
33,25,4,1,0,0,1.05
33,26,1,0,0,0,1.09
33,26,2,0,0,0,1.21
33,26,3,0,0,0,1.09
33,26,4,1,0,0,0.59
33,27,1,0,0,0,1.09
33,27,2,0,0,0,1.21
33,27,3,0,0,0,1.09
33,27,4,1,0,0,0.59
33,28,1,0,0,0,1.05
33,28,2,0,0,0,1.25
33,28,3,1,1,0,0.99
33,28,4,0,0,0,0.65
33,29,1,0,0,0,0.93
33,29,2,0,0,0,1.19
33,29,3,1,0,0,1.0
33,29,4,0,1,0,0.63
33,30,1,0,0,0,1.05
33,30,2,0,1,0,1.17
33,30,3,1,0,0,1.29
33,30,4,0,0,0,0.65
33,31,1,0,0,0,1.09
33,31,2,0,1,0,1.09
33,31,3,0,1,0,1.29
33,31,4,1,0,0,1.15
33,32,1,0,0,0,0.93
33,32,2,0,1,0,1.12
33,32,3,1,0,0,1.19
33,32,4,0,1,0,0.63
33,33,1,0,0,0,1.05
33,33,2,0,0,0,1.25
33,33,3,1,1,0,0.99
33,33,4,0,0,0,0.59
33,34,1,0,0,0,0.95
33,34,2,0,0,0,1.25
33,34,3,1,0,0,0.99
33,34,4,0,0,0,0.82
33,35,1,0,0,0,0.93
33,35,2,0,0,0,1.12
33,35,3,1,0,0,1.19
33,35,4,0,0,0,0.64
33,36,1,0,0,0,1.09
33,36,2,0,0,0,1.16
33,36,3,0,0,0,1.29
33,36,4,1,0,0,0.89
33,37,1,0,0,0,0.95
33,37,2,0,0,0,1.04
33,37,3,0,0,0,0.99
33,37,4,1,1,0,0.79
33,38,1,0,0,0,1.24
33,38,2,0,0,0,1.05
33,38,3,0,0,0,0.98
33,38,4,1,1,1,0.38
33,39,1,0,0,0,1.29
33,39,2,0,0,0,1.04
33,39,3,1,1,0,1.18
33,39,4,0,1,0,0.96
34,1,1,0,0,0,0.89
34,1,2,0,0,0,0.99
34,1,3,1,0,0,0.89
34,1,4,0,0,0,0.65
34,2,1,0,0,0,0.89
34,2,2,0,1,0,0.89
34,2,3,1,0,0,1.05
34,2,4,0,0,0,0.65
34,3,1,0,0,0,0.89
34,3,2,0,0,0,0.99
34,3,3,1,1,0,0.89
34,3,4,0,1,1,0.5
34,4,1,0,0,0,0.89
34,4,2,0,0,0,0.99
34,4,3,1,1,0,0.89
34,4,4,0,0,0,0.65
34,5,1,0,1,0,0.79
34,5,2,0,0,0,1.05
34,5,3,1,1,1,0.89
34,5,4,0,0,0,0.65
34,6,1,0,0,0,0.79
34,6,2,0,0,0,1.05
34,6,3,1,1,0,0.89
34,6,4,0,0,0,0.65
34,7,1,0,0,0,0.79
34,7,2,0,0,0,1.02
34,7,3,1,0,0,1.05
34,7,4,0,0,0,0.65
34,8,1,0,0,0,0.89
34,8,2,0,0,0,1.07
34,8,3,0,0,0,1.15
34,8,4,1,1,1,0.5
34,9,1,0,1,0,0.89
34,9,2,0,1,0,0.99
34,9,3,1,0,0,1.15
34,9,4,0,0,0,0.6
34,10,1,0,0,0,0.89
34,10,2,0,0,0,1.15
34,10,3,1,1,1,0.99
34,10,4,0,0,0,0.6
34,11,1,0,0,0,0.88
34,11,2,1,0,0,0.99
34,11,3,0,1,0,1.15
34,11,4,0,0,0,0.6
34,12,1,0,0,0,0.97
34,12,2,0,0,0,1.15
34,12,3,1,1,0,0.99
34,12,4,0,0,0,0.6
34,13,1,0,0,0,0.97
34,13,2,0,0,0,1.15
34,13,3,1,1,0,0.99
34,13,4,0,0,0,0.6
34,14,1,0,0,0,0.97
34,14,2,0,0,0,1.25
34,14,3,1,0,1,1.09
34,14,4,0,0,0,0.6
34,15,1,0,0,0,0.97
34,15,2,0,1,1,0.99
34,15,3,1,0,0,1.25
34,15,4,0,0,0,0.6
34,16,1,0,0,0,0.97
34,16,2,0,1,0,1.25
34,16,3,1,0,0,1.09
34,16,4,0,0,0,0.6
34,17,1,0,0,0,0.97
34,17,2,0,0,0,1.25
34,17,3,1,0,1,1.09
34,17,4,0,0,0,0.6
34,18,1,0,0,0,0.97
34,18,2,0,0,0,1.25
34,18,3,1,0,0,1.25
34,18,4,0,0,0,0.6
34,19,1,0,0,0,0.97
34,19,2,0,0,0,1.25
34,19,3,1,0,0,1.25
34,19,4,0,0,0,0.6
34,20,1,0,0,0,0.97
34,20,2,0,0,0,1.25
34,20,3,1,0,0,1.25
34,20,4,0,0,0,0.65
34,21,1,0,0,0,1.05
34,21,2,0,0,0,1.25
34,21,3,1,1,1,0.99
34,21,4,0,0,0,0.65
34,22,1,0,0,0,1.05
34,22,2,0,0,0,1.25
34,22,3,1,1,1,0.99
34,22,4,0,1,0,0.65
34,23,1,0,0,0,1.05
34,23,2,0,1,0,1.17
34,23,3,1,0,0,1.29
34,23,4,0,0,0,0.65
34,24,1,0,0,0,1.05
34,24,2,0,1,0,1.25
34,24,3,1,1,0,0.99
34,24,4,0,0,0,0.59
34,25,1,0,0,0,1.05
34,25,2,0,0,0,1.25
34,25,3,1,1,0,0.99
34,25,4,0,0,0,0.59
34,26,1,0,0,0,1.05
34,26,2,0,0,0,0.99
34,26,3,0,0,0,1.29
34,26,4,1,0,0,0.59
34,27,1,0,0,0,1.24
34,27,2,0,0,0,1.05
34,27,3,1,0,0,1.19
34,27,4,0,0,0,0.64
34,28,1,0,0,0,1.05
34,28,2,0,0,0,1.29
34,28,3,1,1,0,0.99
34,28,4,0,0,0,0.65
34,29,1,0,0,0,1.05
34,29,2,0,0,0,1.29
34,29,3,1,0,0,1.29
34,29,4,0,0,0,0.65
35,1,1,0,0,0,0.59
35,1,2,0,0,0,0.99
35,1,3,1,0,0,0.89
35,1,4,0,0,0,0.65
35,2,1,0,0,0,0.89
35,2,2,0,0,0,0.99
35,2,3,1,1,0,0.89
35,2,4,0,1,1,0.5
35,3,1,0,0,0,0.89
35,3,2,0,0,0,0.99
35,3,3,1,0,0,1.05
35,3,4,0,0,0,0.65
35,4,1,0,1,1,0.69
35,4,2,0,0,0,1.05
35,4,3,1,1,0,0.89
35,4,4,0,0,0,0.65
35,5,1,0,1,0,0.89
35,5,2,0,1,0,0.99
35,5,3,1,0,0,1.15
35,5,4,0,0,0,0.6
35,6,1,0,0,0,0.89
35,6,2,0,0,0,1.15
35,6,3,1,1,1,0.99
35,6,4,0,0,0,0.6
35,7,1,0,0,0,0.97
35,7,2,0,0,0,1.15
35,7,3,1,1,0,0.99
35,7,4,0,0,0,0.6
35,8,1,0,0,0,0.97
35,8,2,0,0,0,1.15
35,8,3,1,0,1,1.09
35,8,4,0,1,1,0.57
35,9,1,0,0,0,0.97
35,9,2,0,1,1,0.99
35,9,3,1,0,0,1.25
35,9,4,0,0,0,0.6
35,10,1,0,0,0,0.97
35,10,2,0,0,0,1.25
35,10,3,1,0,0,1.09
35,10,4,0,0,0,0.6
35,11,1,0,0,0,0.97
35,11,2,0,1,0,1.09
35,11,3,1,1,0,1.09
35,11,4,0,1,0,0.6
35,12,1,0,0,0,1.05
35,12,2,0,0,0,1.25
35,12,3,1,1,0,0.99
35,12,4,0,1,1,0.5
35,13,1,0,0,0,1.05
35,13,2,0,1,0,1.25
35,13,3,1,1,0,0.99
35,13,4,0,0,0,0.59
35,14,1,0,0,0,1.05
35,14,2,0,1,1,0.99
35,14,3,1,0,0,1.29
35,14,4,0,0,0,0.59
35,15,1,0,0,0,1.05
35,15,2,0,0,0,1.29
35,15,3,1,1,1,0.99
35,15,4,0,0,0,0.59
35,16,1,0,0,0,1.29
35,16,2,0,0,0,1.04
35,16,3,1,1,0,1.18
35,16,4,0,1,0,0.96
36,1,1,0,0,0,0.69
36,1,2,0,0,0,0.88
36,1,3,0,0,0,0.89
36,1,4,1,0,0,0.55
36,2,1,0,1,0,0.68
36,2,2,0,0,0,0.88
36,2,3,1,1,1,0.88
36,2,4,0,0,0,0.59
36,3,1,1,1,0,0.69
36,3,2,0,0,0,0.88
36,3,3,0,0,0,1.06
36,3,4,0,0,0,0.68
36,4,1,0,1,0,0.85
36,4,2,0,0,0,1.08
36,4,3,1,1,0,0.89
36,4,4,0,0,0,0.68
36,5,1,0,0,0,0.79
36,5,2,0,0,0,1.09
36,5,3,0,0,0,1.09
36,5,4,1,0,0,0.55
36,6,1,0,0,0,0.93
36,6,2,0,0,0,0.98
36,6,3,1,0,0,0.88
36,6,4,0,0,0,0.59
36,7,1,0,0,0,0.79
36,7,2,0,0,0,1.05
36,7,3,0,0,0,1.09
36,7,4,1,0,0,0.89
36,8,1,0,0,0,0.98
36,8,2,0,0,0,1.05
36,8,3,0,0,0,1.09
36,8,4,1,0,0,0.55
36,9,1,0,0,0,0.98
36,9,2,0,0,0,1.09
36,9,3,0,0,0,0.89
36,9,4,1,0,0,0.55
36,10,1,0,0,0,1.09
36,10,2,0,0,0,1.09
36,10,3,0,0,0,1.19
36,10,4,1,0,0,0.55
36,11,1,0,0,0,1.09
36,11,2,0,0,0,1.09
36,11,3,0,0,0,1.19
