minority,female,ses,mathach,size,sector,pracad,disclim,himinty,schoolid,mean,sd,sdalt,junk,sdalt2,num,se,sealt,sealt2,t2,t2alt,pickone,mmses,mnses,xb,resid
1,1,-1.438,23.116,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,109.80998,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,13.863515
1,0,-0.138,1.155,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,131.83572,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-8.097485
1,1,-0.838,20.537,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,62.410423,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,11.284516
1,0,-0.808,5.404,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,52.315914,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-3.8484845
1,1,-1.088,-0.704,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,177.98158,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-9.956484
1,1,-0.268,19.052,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,41.15256,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,9.799516
1,0,-0.378,16.637,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,16.000202,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,7.384515
1,0,-0.388,14.117,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,2.1904767,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,4.8645153
1,1,1.042,0.114,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,156.82487,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-9.138484
1,1,-0.768,14.413,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,3.1542697,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,5.160516
1,0,-0.088,4.82,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,61.105076,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-4.432484
1,0,-1.858,5.888,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,45.54865,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-3.3644843
0,0,0.462,17.617,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,24.800667,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,8.364516
1,0,-0.498,-0.227,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,165.48181,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-9.479485
1,0,-2.248,3.833,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,77.509964,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-5.419484
1,1,-0.178,10.298,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,5.470797,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,1.045516
1,0,-0.488,-0.009,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,159.92067,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,-9.261484
0,0,0.022,18.863,2031,0,0.18,0.664,1,3377,9.186711,7.0162296,6.2563276,38.763412,48.393635,45,1.0459177,0.9326383,1.0370218,10.882012,11.069513,0,-0.58533335,-0.58533335,9.252484,9.610517
0,0,-0.038,13.874,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,1.530233,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,1,0.15302041,0.15302041,13.58185,0.29214954
0,0,-0.498,13.824,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,1.4090322,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,0.2421503
0,0,0.422,19.372,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,45.360573,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,5.7901497
0,0,-0.718,21.296,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,74.97874,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.7141495
0,0,-0.258,24.107,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,131.56152,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,10.52515
0,0,0.062,20.232,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,57.68443,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,6.6501503
0,0,0.632,24.401,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,138.3923,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,10.819149
1,0,-0.678,15.381,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,7.529677,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,1.7991495
0,0,-0.088,22.779,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,102.86069,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,9.197149
0,0,0.862,13.774,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,1.2928292,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,0.19215012
0,0,-0.418,18.072,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,29.539515,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,4.4901505
0,0,-0.038,15.127,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,6.2002296,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,1.5451498
0,0,1.312,23.163,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,110.79724,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,9.58115
1,0,1.002,18.013,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,28.901663,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,4.4311504
0,0,0.862,16.703,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,16.532562,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,3.121149
0,0,-0.268,19.561,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,47.94215,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,5.979151
0,0,1.312,22.245,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,92.31419,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,8.663151
0,0,0.512,21.508,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,78.69511,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.9261494
0,0,-0.418,15.642,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,9.030183,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,2.0601501
0,0,0.922,22.667,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,100.60143,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,9.08515
0,0,0.022,20.877,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,67.89805,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.2951508
1,0,-0.018,22.273,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,92.85302,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,8.691151
0,0,-0.258,21.828,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,84.47495,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,8.246149
0,0,0.432,24.993,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,152.6714,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,11.41115
0,0,-0.118,16.374,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,13.965368,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,2.7921505
0,0,0.622,16.622,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,15.880431,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,3.0401497
0,0,1.282,13.571,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,0.8724051,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,-0.010849953
0,0,1.512,18.049,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,29.290024,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,4.4671497
0,0,0.062,20.784,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,66.37405,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.2021503
0,0,1.082,16.641,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,16.032232,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,3.0591507
1,0,-0.298,17.28,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,21.557697,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,3.6981506
1,0,-0.158,21.872,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,85.28571,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,8.29015
0,0,-0.298,24.812,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,148.23128,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,11.23015
0,0,-0.048,22.801,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,103.30745,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,9.219151
0,0,0.432,20.961,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,69.28943,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.3791504
1,0,-0.908,20.786,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,66.406624,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.2041492
0,0,0.672,20.621,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,63.74468,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.03915
0,0,-1.288,21.444,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,77.56372,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.86215
0,0,-0.008,20.319,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,59.01353,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,6.73715
0,0,0.422,21.038,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,70.57725,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.45615
0,0,-0.218,19.8,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,51.308933,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,6.218149
0,0,-0.758,23.817,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,124.99298,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,10.235149
0,0,0.792,23.83,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,125.283844,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,10.24815
0,0,0.482,23.09,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,109.26577,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,9.50815
0,0,-1.318,19.606,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,48.567337,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,6.024151
0,0,0.172,21.378,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,76.40555,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,7.79615
0,0,0.442,12.046,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,0.34925058,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,-1.5358505
0,0,-0.168,24.147,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,132.4807,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,10.565149
0,0,0.452,12.663,687,1,1.0,-1.262,0,3427,19.715591,3.5410202,6.2563276,0.0006773691,48.393635,49,0.50586003,0.8937611,0.99379337,195.8106,50.734657,0,0.15302041,0.15302041,13.58185,-0.91884995
0,1,1.152,4.259,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,70.19044,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,1,0.65954715,0.65954715,16.55189,-12.29289
0,0,0.702,14.653,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,4.064361,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-1.8988895
0,0,1.262,3.243,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,88.246735,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-13.308889
0,1,-0.078,13.372,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,0.5402631,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-3.1798897
0,0,0.932,14.035,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,1.954477,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-2.5168896
0,0,1.512,16.807,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,17.38911,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,0.2551098
0,0,1.022,20.251,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,57.973385,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.69911
0,0,0.372,19.222,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,43.36257,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,2.6701107
1,1,0.902,18.402,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,33.23553,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,1.850111
0,1,0.892,13.488,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,0.7242454,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-3.0638895
0,1,1.222,21.797,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,83.906105,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,5.2451115
0,0,-0.088,13.707,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,1.1449558,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-2.8448896
0,1,0.682,3.213,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,88.81129,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-13.338889
0,1,-1.088,19.8,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,51.308933,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.2481098
0,0,1.282,14.261,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,2.6374602,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-2.2908897
0,1,0.102,4.845,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,60.71486,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-11.70689
0,0,0.532,13.094,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,0.20887282,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-3.4578896
0,1,1.182,21.444,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,77.56372,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.892111
0,1,0.982,21.035,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,70.52685,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.4831104
0,1,-0.148,10.276,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,5.5741973,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-6.2758894
0,0,0.602,19.268,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,43.970505,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,2.7161102
0,1,0.532,21.366,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,76.19589,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.81411
0,0,0.272,20.514,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,62.04754,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.9621105
0,1,0.472,15.495,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,8.168313,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-1.0568895
1,0,1.392,19.987,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,54.022877,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.43511
0,0,0.402,24.076,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,130.85133,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,7.524111
0,0,-0.108,19.707,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,49.98528,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.1551113
0,0,0.762,15.019,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,5.674049,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-1.5328894
0,1,0.572,18.704,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,36.80881,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,2.152111
0,0,1.422,20.707,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,65.12534,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.1551113
0,1,-0.098,17.769,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,26.337683,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,1.2171097
0,1,1.282,12.357,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,0.07838513,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-4.194889
0,1,1.082,21.051,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,70.79585,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.499111
0,0,-0.478,18.28,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,31.843752,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,1.7281113
0,1,0.422,21.539,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,79.24607,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,4.98711
0,1,0.042,17.922,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,27.93151,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,1.3701115
1,0,0.832,20.064,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,55.160706,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.5121098
0,0,0.942,19.083,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,41.551254,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,2.5311108
0,1,0.452,16.85,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,17.749592,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,0.29811096
0,0,1.372,17.581,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,24.443388,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,1.02911
0,1,0.192,10.937,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,2.8899097,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-5.614889
0,0,-0.188,14.755,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,4.4860353,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-1.7968893
0,0,1.262,11.785,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,0.72585964,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-4.7668896
0,0,0.122,16.289,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,13.337292,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-0.26288986
0,0,0.062,19.958,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,53.597427,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.4061108
0,0,1.142,19.68,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,49.60422,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.128111
1,1,1.262,15.517,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,8.294552,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-1.0348892
0,1,0.282,16.848,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,17.732738,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,0.29611015
0,0,1.012,18.808,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,38.08157,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,2.2561111
0,0,0.872,21.688,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,81.92108,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,5.1361103
0,1,0.802,16.686,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,16.394619,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,0.1341114
0,0,1.122,7.007,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,31.696606,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,-9.544889
0,0,1.512,20.193,388,1,0.92,-1.556,0,3498,16.390453,4.9946623,6.2563276,57.093544,48.393635,53,0.6860696,0.8593727,0.9555561,29.931725,15.429638,0,0.65954715,0.65954715,16.55189,3.6411114
1,1,0.562,15.165,509,1,0.7,-0.039,1,3499,13.276526,5.4638267,6.2563276,6.390916,48.393635,38,0.88634974,1.0149103,1.128502,0.5206458,0.3211796,1,0.44989473,0.44989473,15.322584,-0.15758419
1,1,0.592,10.491,509,1,0.7,-0.039,1,3499,13.276526,5.4638267,6.2563276,4.605203,48.393635,38,0.88634974,1.0149103,1.128502,0.5206458,0.3211796,0,0.44989473,0.44989473,15.322584,-4.831584
0,1,-0.748,7.605,509,1,0.7,-0.039,1,3499,13.276526,5.4638267,6.2563276,25.32076,48.393635,38,0.88634974,1.0149103,1.128502,0.5206458,0.3211796,0,0.44989473,0.44989473,15.322584,-7.717584
