G,H,S,T,U,Y
9,148,121.5391106778785,253.12096096358584,189.87153017001702,-5.691717839422164
9,149,114.12028917162682,219.7275328323056,220.15115865401236,-49.7095313475307
9,150,83.2970028105682,210.6298576668687,96.28648782625189,11.554056344663097
9,151,118.97886364766667,176.41958497903823,119.63593025454954,4.02220579281375
10,1,112.57162969215781,228.68869540990957,124.25590829038423,-16.34055970919323
10,2,143.09383406506606,241.34035330516622,129.41776104599535,36.55283765801811
10,3,110.78226254551012,202.76140189455202,133.0455769109291,9.454071981018494
10,4,94.85525063968447,238.219089774166,167.61142760321854,56.31188902649006
10,5,118.11100886795913,242.52965109954394,94.13771837864115,23.34511684634084
10,6,115.52383978446382,259.13210501018665,123.59971129955069,25.0211552633582
10,7,58.377975841891555,162.76841834972518,134.88923573363297,45.86389231515087
10,8,133.66470816592937,216.16804595985684,129.28871477606774,26.195498684018084
10,9,65.98627372557372,223.72963694046018,129.05058189637592,4.444827330806609
10,10,70.7919996721786,257.70816724988435,200.3907723719754,-34.32747857303143
10,11,130.94774582909477,249.16845048109258,174.68413302742104,12.623380853590504
10,12,120.7654027923739,232.8695486945859,155.26780775415673,14.172433740552068
10,13,86.03299042678017,159.36566566343413,96.23287617586395,38.17170592982119
10,14,166.2522292361357,275.7663293776195,256.64768140216137,46.10713093109336
10,15,85.82385265003153,212.25450561365628,189.4846401684184,-3.392870266286735
10,16,102.13112772381092,153.22759302441443,202.11520320661805,46.13789350212532
10,17,84.89307523244739,181.19370123881092,75.98213814374682,62.25739938515177
10,18,89.19507745179806,203.1480712112626,142.30120926006987,-15.59709016508102
10,19,113.53131652797236,235.32572790419334,177.73642108878659,56.092512374799796
10,20,135.41570406995487,224.61913789513773,159.69132536379,41.46330978097469
10,21,112.55645618501049,257.0758352056305,170.38764422709855,7.5737228177746445
10,22,77.36001752685955,199.47182448343995,177.23774590184735,28.679354186245682
10,23,68.24339744465745,216.0339291278569,135.98394578797217,7.329296567587404
10,24,115.90124618473381,252.30863003607317,135.12997859602044,7.80970167265167
10,25,54.06676945566558,215.32206260086886,118.00573437437008,1.311566132721099
10,26,92.07471368391688,224.8322458048756,194.2296712613637,59.472041637650804
10,27,84.68353299105334,149.11799651023574,75.36303019634276,65.56770331711928
10,28,107.55659901649437,198.74154463768554,137.5749392608434,15.011211526717398
10,29,130.44270286343985,222.75618902974165,177.74259387681826,54.434550063404124
10,30,93.08870359750524,186.727278443986,143.12848550754,3.52142008275127
10,31,121.44869823317259,194.48286217061232,206.32115591661187,53.111749245105656
10,32,76.08599664726745,158.61227440418673,189.53535343081916,18.21340607646343
10,33,95.96837404156854,194.97522797969043,115.54961506547387,52.831325109030104
10,34,85.35373975008203,145.00441598066914,152.17121851769625,7.164378455647274
10,35,90.31030001151875,266.77958411304854,148.71975260803913,18.322438691014522
10,36,87.78240630249665,237.42578516287492,160.92664816978257,6.349860210690633
10,37,81.24949120538322,229.470573706688,129.7504207933296,-13.935208447173217
10,38,112.18606512148432,195.89145864437012,123.36053738584488,17.446828340228784
10,39,100.69580131623772,264.0241092956717,136.24169486293138,21.184284270873583
10,40,82.84658175671575,185.47900951960222,190.2237338756054,2.17929952126039
10,41,98.94712233938637,232.37645169487377,194.3892893721966,21.16873205045637
10,42,93.05602329166095,226.77469408811774,125.1543829721759,-17.601361063700544
10,43,104.5215794122618,154.6861983594486,153.72732927198058,6.7806409145436355
10,44,72.4200034528418,189.57483373506554,113.60483428173646,-28.0153774732502
10,45,102.00577523347015,181.4958015559974,119.71057143284918,2.187044973732597
10,46,118.04628305186826,175.12471305407618,123.73557410803282,-14.312605959831508
10,47,115.82895317702508,182.13687545151117,95.00400283759194,36.12418666648189
10,48,70.92907913166638,242.30550869025248,70.37036509026112,-8.396330896544852
10,49,70.87502269896304,203.98749343125047,185.16199910534786,-11.023382090878176
10,50,100.71589407870383,189.80156761522613,166.89481556353064,53.07725689847058
10,51,104.65560266766973,204.37757714833776,115.28102450384372,20.12631069929237
10,52,103.77486566318383,186.11681136057936,189.1254712663091,-33.87583250334218
10,53,125.7701082048252,184.7097224265313,220.82660323536075,13.268274076037077
10,54,89.5838196724095,195.58633713405933,47.83957994448565,18.758023045180952
10,55,119.86266468972579,181.65163856966632,194.90513662945483,42.08405601596673
10,56,126.7778424871668,187.28352486207203,196.83593008154065,60.28061725356451
10,57,72.51299827510499,153.37010554256938,162.21089207126062,26.487778217499915
10,58,116.90263998584123,230.50886828835445,124.9165599290563,34.92813473325379
10,59,77.47498910178206,202.22797054539024,108.19882712102704,9.689827980778942
10,60,126.02707440264861,182.68003213639017,111.34296248306094,29.981487793925943
10,61,81.00585090170209,255.76309981773247,124.14222043085006,3.6336204869953495
10,62,64.57106613711534,176.7148203414126,70.3007356238458,-11.460474086008578
10,63,118.84259386647862,178.43857254664516,122.05210938361593,37.81122455402402
10,64,92.96784480736262,181.30955236232552,192.0315749171101,18.144505423899872
10,65,88.26628579936647,178.53108019095075,121.90582324625005,-7.321752499325921
10,66,121.38651384937639,252.4912646792252,208.29111925520527,13.849201253560478
10,67,121.61573727156684,238.3659697414194,143.15079008028326,14.340219158124166
10,68,84.06730799017846,204.1050469106461,156.56053109149403,20.887348876443003
10,69,73.88682968366922,184.76286044420738,173.72413869587174,18.803249006224185
10,70,94.4854339870071,203.50532010122203,112.37740906484686,15.156272499303268
10,71,103.94728126489997,171.60733039865357,119.25269908654519,31.055283537858543
10,72,100.31274664762516,194.94060747063807,132.94631618231278,22.87268003762848
10,73,79.22959123681517,148.33039742709417,227.49502219974465,7.093475065462309
10,74,49.12446773444138,188.0236713932563,175.04794652812132,-5.534392593847421
10,75,106.53671763711596,198.06159831337817,145.3285140172398,-6.583550981737201
10,76,99.10797436464625,204.65938858540684,104.44579398269109,28.520836097039652
10,77,88.82046869669735,221.80998237188422,146.99087618051624,16.50959093788711
10,78,135.58273800151485,224.8142869367574,159.84502592872056,-8.832329287732865
10,79,144.9536706189492,199.67964277159973,129.03756857041463,48.99913260647481
10,80,97.88470585931252,186.22831875878435,114.78241085992545,8.8824212632587
10,81,97.12085205817847,203.34668435158258,111.71396245926022,5.2157405957609555
10,82,108.38708921431706,95.90936974114743,144.71407479953444,66.4579433558809
10,83,89.94964824677771,198.84569568497832,165.39452321598912,61.42604256532998
10,84,94.69300043755302,243.1346225269111,188.22713609296915,35.06994239125923
10,85,70.9425262111491,235.42000961121002,98.04782305684952,-42.14027299152029
10,86,83.65959124926249,142.81637385675035,122.34022346218347,-28.15245755390377
10,87,89.57282159142406,216.69037865524578,67.34798699218521,-14.005122310925056
10,88,92.85671018491558,185.6304368153769,156.14963876036833,20.001769097118142
10,89,120.28718170651557,199.4141987916593,176.34272005771152,8.002012520420731
10,90,106.97314821148402,183.87508516289287,160.12027496262385,28.014721181183212
10,91,123.06712403368661,174.16306014892172,198.0012293873165,21.888175265090503
10,92,62.23551996355077,204.82931479057234,178.81662527986686,0.9526649162632879
10,93,102.78405243055933,211.8102757979843,125.15588824377318,35.09816017713338
10,94,126.69224894731595,211.96372485490954,204.60714110371632,35.7319670725884
10,95,118.35310118350577,195.74901112483627,165.68075488112223,37.369967967296255
10,96,86.41668555542998,207.685608790409,175.07564773262578,9.262734737598768
10,97,76.88789452993608,195.45732179930923,115.9148894830933,20.208487502983257
10,98,96.50749614370027,163.4658532812787,142.03718690899922,48.954228084975846
10,99,81.51887351248715,216.62454343355085,102.0646275150585,22.485279363614
10,100,101.74687886823345,241.2715821383195,144.88202035710256,25.480054862134278
10,101,113.48599772892504,223.04312281371762,202.61187782639183,12.047151692919385
10,102,87.21984369437318,221.45032470731985,132.1632192401995,10.237401479836045
10,103,103.06964626792032,183.40143273645924,152.9969653383444,31.959889876357835
10,104,118.66790761885463,258.03963689352497,176.60600137204585,42.957937543703366
10,105,71.25003437786273,182.56379336394698,90.19298442227841,25.941557758438282
10,106,118.2981659871697,219.87496141113627,90.75938840176923,49.15079754150038
10,107,105.53697187981678,190.32664668859022,111.91057610743981,-18.462673100085745
10,108,109.46816872875416,211.20311161633998,160.40189315261432,13.209682752736637
10,109,123.07922161143276,211.39173102746724,149.51475317208988,-27.603993981908427
10,110,58.99480355451573,163.68999076349084,208.19226891031929,23.101878512067906
10,111,74.82502587904236,156.81632527306496,105.2731454542356,-12.689679453723446
10,112,101.25580006465107,192.11209186189646,132.3143210427143,45.67347024070327
10,113,103.86831639164608,231.61169173278853,62.421071585403496,55.72548869247735
10,114,92.64903833846947,232.48076106744261,215.4262441624473,20.450686452227167
10,115,108.13241434663534,245.785844108225,190.87996923391663,54.51973826527579
10,116,87.57326247152814,205.6170555786091,125.38841810899783,-7.2767216940026564
10,117,148.58742075816087,246.72628652755682,130.72938611823125,61.57819986777501
10,118,86.91657999760265,133.1348949317923,149.45288261883795,26.15677614656227
10,119,117.4774125886598,259.9329061714403,217.86294495570843,17.286901921003516
10,120,96.31900309924613,187.93955538746016,152.63979246085793,33.28657617906471
10,121,103.65559037928946,217.17360830844078,165.50452485866487,38.671836085962404
10,122,117.15804557261079,230.23881321592316,174.67398987571266,66.08998382254902
10,123,128.88915497437205,163.53381767208515,175.73617382389978,48.69112418425564
10,124,91.47062936358442,192.02729642818423,83.52773916875195,-13.007639840881286
10,125,90.55492541482677,215.4634853966362,180.73436509690262,22.028196237315374
10,126,113.99431137880032,237.85637462395638,108.6535424291948,2.234363341623901
10,127,137.97033624193443,234.32962805388942,141.79609589320475,58.16740062781858
10,128,77.99731919385461,184.05233562092698,75.33235330551432,29.624214984802535
10,129,77.57135519739157,204.39062587730442,161.66165912473446,16.841737871216512
10,130,113.72220546508424,222.97948199828937,106.08927693448916,31.9426588616614
10,131,55.48242383489207,162.76868689547626,69.24900968939154,21.406308519373937
10,132,74.39218307468957,190.1534891079557,85.94562924864911,3.1209852672982734
10,133,90.1363795831163,201.68047540027575,93.45803240136112,65.68067846174216
10,134,88.19592980510038,201.1401120486421,174.01478665022225,-31.46609112776342
10,135,120.44623052298863,216.5851826059658,159.00486816468555,21.574312568271424
10,136,117.7321157467106,139.5166653222354,178.22361490477965,35.49815734778544
10,137,80.65196294324522,177.19259598360742,132.11332725277865,6.379418290462089
10,138,96.52468711393398,255.40236212550735,155.31078402986213,23.281911947125
10,139,106.74427991474002,114.95697120696447,169.76996753094167,-19.46891940107234
10,140,122.65744640400565,219.22688633884783,142.46982914179478,38.070681687161006
10,141,115.78123680767008,272.89135624811706,99.3397123139881,11.829104069645162
10,142,80.12210625134928,215.3259611811469,198.04326578877468,1.0722136489149001
10,143,102.6127314810883,155.74858483625255,219.6062101660637,23.769038840586425
10,144,122.78122246120721,179.2092842291707,229.9853650954356,37.15532339265331
10,145,127.0383490702624,235.0608179996408,180.92325059905022,-11.42502633939738
10,146,106.19165925682218,195.43636897856,141.7232529259707,8.683588527714832
11,1,97.99350515906384,220.99502422722054,144.10506697770768,-2.5183351455041887
11,2,137.36432805710075,189.2531777836317,132.83650329606408,-0.3037151064815742
11,3,114.98320770598981,158.81269652778005,139.11533496355554,18.023887058088576
11,4,88.46608648720172,186.75943807992584,150.1353964396454,28.967563447863625
11,5,72.93004291238472,186.35275255087322,74.10797057606933,6.7810435610859106
11,6,128.11288958152397,229.74614811703583,145.13694886101413,-8.267428037473183
11,7,71.0464398336027,185.8514373265807,164.29444312833868,13.229251902019609
11,8,80.52984523267716,186.4017106681394,114.66438837353526,41.68840917737376
11,9,73.37301831450546,157.9797647392254,84.14057030548247,-45.756891923441984
11,10,95.69653583447987,203.57472168473373,135.7804362962289,-10.7230603989594
11,11,45.778028871975664,187.60126250626521,31.07308400518876,-36.722991009410805
11,12,96.08178994679913,177.11465644196684,219.7112634858687,-13.394049936394847
11,13,80.8054156303707,201.9371739415794,180.71341196182792,-27.114209456921955
11,14,101.95030019084011,241.83167556967268,108.01565814140301,-41.370956726978655
11,15,103.1315067104199,275.94848506539165,146.6446588582377,-36.82768779886681
11,16,105.75675422482774,257.60313265653116,139.7777883848161,-19.883277171213223
11,17,113.34737945681617,223.11810605948466,79.45977887997492,14.210325337136743
11,18,125.74602098755587,224.0211381610062,109.51193170686142,20.833966498273647
11,19,90.14377034622929,195.95068768699662,190.8918131465396,-4.791657332432791
11,20,69.2371813169373,214.3429989068864,106.58083079197799,-25.530006480654666
11,21,112.37878205438018,170.55801176597092,119.0431033659495,1.3266030701134621
11,22,104.22858245435768,186.92273960510437,119.68001515870755,11.947393824994565
11,23,80.76835061625135,155.76085511966798,204.71046990212474,24.532234738558415
11,24,119.38041331148176,205.19278419166176,139.2739207820205,-13.426682066667228
11,25,103.35526957298151,174.2411028481556,173.29731358855923,7.045028628159377
11,26,107.97942111181553,211.5073341010817,179.7564100327529,49.55421154232447
11,27,77.28308828429486,179.08322251985675,138.67943684975924,-35.94182989197575
11,28,111.45711183649074,198.8002706063585,102.50240318411707,-35.02369642930348
11,29,84.53954857102451,81.28893305669878,164.6128606306672,3.4232108179077354
11,30,111.25681694037594,168.2576478576743,135.302302449482,14.958654497625686
11,31,105.28424611068715,186.20024648124783,208.65150437676786,25.941748225416116
11,32,85.44753725719445,189.28889533703523,131.3662298707337,12.390587895446554
11,33,128.9361890740012,204.30640631240564,133.10009770824806,54.44640266524919
11,34,69.83993618406966,178.02145526800683,183.04328522959068,-10.461747389109599
11,35,126.34877921754016,200.697737521037,119.26040777489492,25.04902524498423
11,36,79.66181402112095,224.34488175914214,150.98445337612358,-19.840068760571754
11,37,118.08975680038776,246.58995517202226,165.51848201762337,-26.694768568473858
11,38,125.66630433942146,231.38374725895886,128.48607899285642,64.6196697170112
11,39,94.70126539961126,257.5519395024588,98.73221172275085,-41.222738761560166
11,40,127.69337977015664,222.688088807025,157.80027378591447,-2.6374634149889307
11,41,101.22951536247194,189.18643100216073,138.93625609448404,-18.608738963283763
11,42,73.73424242356039,159.19943358885715,73.33708925382732,22.70821094853912
11,43,87.40797273509192,183.84543036950586,163.49061352467731,2.5587916527819496
11,44,85.59034663800375,152.10065368529433,159.61213988952093,23.169602152269142
11,45,70.84257658250019,131.32224149472643,88.92609187894118,25.074169505878615
11,46,82.33762574025701,167.70902354746977,132.56401483992354,42.71421869149421
11,47,90.19413867201851,183.67061574190822,145.00244568609216,6.093471808358412
11,48,88.39439233516931,212.4976043569072,128.38036545804144,24.607034423744594
11,49,100.9053841994469,205.967445257689,172.0642211283087,-0.7401240085378493
11,50,106.77256786348316,173.7171483935499,86.10515051599299,-13.79815937878242
11,51,74.03492241299617,146.89832585630492,117.25176288282947,-8.92114120811577
11,52,80.32155791040695,177.18233760693727,135.5006280422886,6.042415445241558
11,53,125.05882784934538,193.09508825847917,205.6012763179098,7.119447014342468
11,54,93.63991230346258,217.637260726974,143.74889541283648,0.15369348053344822
11,55,104.1125455695763,197.1343187730816,107.95801078539708,1.9771570968205516
11,56,99.03925272605929,228.08963839416253,211.46686374274555,13.363476217330208
11,57,112.95908804141261,230.3177621411883,137.36271149071723,-0.2700420045979346
11,58,103.34698917762964,196.77895870507925,172.15285183044531,-6.321812843238842
11,59,122.76837719656771,236.6904117649922,190.77912479010192,-0.3947437248596728
11,60,111.66866461030264,218.1659280401717,164.19576363081882,18.88792111470381
11,61,113.68066880389618,221.46309184557782,200.02630449789962,21.19324791180434
11,62,116.9920373050497,224.08654452620732,114.29775773394775,-34.01699490103857
11,63,97.07325123565559,136.53354677734256,218.45025307450715,-4.073682040576392
11,64,98.61303420992462,198.02829734271486,76.06625539709434,7.299232083617952
11,65,98.7808714726275,190.554208690429,110.89805123326519,38.754029280016184
11,66,96.91777480479118,215.85142704184526,125.8163508881487,5.310170558842968
11,67,109.96504610046186,180.18061790164228,159.01773533132757,-29.10625711847854
11,68,116.83603289833661,201.8397772698135,128.2804487110436,-11.261279867990671
11,69,85.55497192862778,144.56283662145466,178.3429735321136,-13.257499091725945
11,70,87.32293316365465,170.06999530635565,170.2689600409515,-16.698202650296242
11,71,95.90653028203182,212.5979727713286,177.6270638028278,2.1093377927220835
11,72,112.5721079272952,197.94742516755696,208.69373556417648,12.678522397119373
11,73,65.11299817886488,186.76777609701332,97.46986549931765,-16.895047742146627
11,74,103.91518949762859,153.16274416160775,191.1232915692365,31.052788786129017
11,75,114.56311345437925,208.59193956630526,136.75266060695432,60.83256801391718
11,76,98.23804778441526,222.23665949464092,116.51371657442513,-1.924971480252788
11,77,84.20795506849927,203.1067795246523,79.71449947077252,50.41400279628078
11,78,111.31536895776996,225.64240633362942,112.65405772726818,-4.909172279713843
11,79,91.05877076808018,207.34716652346637,138.7168911946888,19.51225818088964
11,80,85.82850042638978,174.32823146609215,74.1811992827379,26.81773272664703
11,81,89.37364452445792,240.92669137278995,134.92527227675293,7.443742953143211
11,82,128.43874254286686,194.95349866616414,167.02173594166115,53.94665912756336
11,83,121.5633594809413,203.38471105345883,93.9761103182943,-22.80004614049157
11,84,119.85326673237812,189.69293030439468,147.5021990734654,-40.47288239602427
11,85,126.06034299331677,186.5314567056866,92.22162564938304,-77.29829704517128
11,86,71.94473322119327,154.61460470454176,153.9353352019315,15.697516684752678
11,87,91.74705215725811,240.71143926249965,185.6956970677546,-20.79847060877968
11,88,91.78808740383151,222.12683964692863,61.36628547857897,47.07676216262628
11,89,93.40912917467233,190.0507687928311,245.2918118615625,-17.759005021651788
11,90,70.75257839146357,169.61250736630106,107.96376571617553,25.678268621357923
11,91,86.14204471610904,205.80507343614627,189.96013034959577,-49.737693699256326
11,92,104.88006213581428,157.05549904581963,235.9653659217213,0.9509496797840953
11,93,90.47528392599975,255.05090453483768,110.3448203943003,21.597308479742665
11,94,119.40094809548376,204.42888746279843,119.57617212486365,7.261492053530291
11,95,115.07130477972478,246.78595800776117,187.30988971681933,6.952046815506166
11,96,105.89818239686835,170.1890559311413,117.27611323552912,47.1282180893058
11,97,66.337376114924,227.7651470860023,114.45261023379422,-18.684683194169327
11,98,95.34955388875399,201.3992489600687,214.9615993417437,-17.258679032716888
11,99,126.26369069342496,223.7121099163791,217.14041504818204,30.26474404834383
11,100,89.79780340284785,211.75587537983532,141.63789743799734,25.792676949424134
11,101,88.80619940031286,145.92295866729035,246.95876244436025,26.530848296396
11,102,116.11829787836892,226.71328001423635,224.01176236873076,36.908439462521294
11,103,89.7594017468476,178.19807273881008,149.6541861906802,-9.294010411183168
11,104,111.91872537637452,216.35798208784732,114.43374401092814,9.561831843224851
11,105,111.76051401321942,247.82349239267484,118.71685968703306,-8.243286739579915
11,106,68.96837465163749,163.04729357409605,213.14803544303777,16.520836418337744
11,107,114.10860024817856,207.132224323361,169.67954989907156,-17.63554838373654
11,108,116.11752393520102,215.01670973170312,173.19490876109984,25.29033894277326
11,109,75.95219285006411,196.22738231268082,153.02485602001815,-20.273870440853436
11,110,125.45725024725088,212.31441850099876,153.30851617055004,1.4157269940492494
11,111,113.04979147074425,236.9408501632068,126.5643293006132,30.48805506940338
11,112,128.99778074705236,186.55361668331207,192.78650129208137,59.416691161533116
11,113,62.70352024372422,189.53062078610307,142.43416918320784,15.625321939391121
11,114,129.66433339967554,198.1893551226341,227.02954054485406,22.580596333514755
11,115,95.01346543603589,166.47371783056735,176.1483901912635,43.827780710595
11,116,133.38304295266803,244.59318046975255,183.49132086119732,19.155715720972694
11,117,133.77685072996695,279.92896983060507,201.63251111419737,-15.301276795330029
11,118,104.43249010225503,244.60916746205476,145.39246085819346,6.313444416881509
11,119,68.93537490957235,172.04424998615542,83.68492567363444,14.938774574954081
11,120,96.8169092534861,189.56839173877043,126.10963018350125,65.81942029950696
11,121,100.39044767249204,192.03515603811525,174.4703941893722,28.123974205658456
11,122,65.29675278763408,150.91139517448633,206.138905680496,3.945973481127297
11,123,119.17013482987102,208.76043664272052,155.38742404708796,-25.448761776001223
11,124,156.86129250284677,246.38622304198407,174.04596476588483,-5.586934602925897
11,125,87.7071901334873,173.31068264069964,191.35891752677526,8.98280015375443
11,126,111.94444764974904,253.15161305013663,187.71391672306106,29.754351709294994
11,127,129.3245093993043,226.38296889444047,175.10376637501687,-25.31942988863691
11,128,75.56489036025798,223.73735750591723,144.52325428080093,-27.314470671357174
11,129,94.37270574832873,167.6709592256804,194.01228776816663,-30.76451577764909
11,130,85.42091833085546,155.4012158083181,133.58661992218174,22.5397160976647
11,131,125.95549798260437,224.9629064610936,159.3956068935839,15.46826730876825
11,132,75.28465927867775,129.24698185928537,136.01283753333885,37.816487777457745
11,133,107.60258714812163,163.24335350021744,170.10004477786018,-29.490482299627192
11,134,86.28006780392928,185.7785450171778,172.98037311970424,-22.65710043546725
11,135,144.25077900901522,242.59222700139907,137.5237996305228,2.571932160399644
11,136,126.0902929444791,266.42590042305073,144.36857249641258,5.6033274707976215
11,137,101.28664596522164,194.1391367127847,167.75128929224752,-15.587722782193625
11,138,89.24192368852505,145.59686246875324,107.98568830625358,8.338047525966067
11,139,100.96323680246113,218.77907962128708,190.5489692492906,17.338303657359358
11,140,92.11523689772056,187.32936480444232,162.6570185850121,-34.13008385226371
11,141,127.59182253505058,209.3284434704578,168.03680651722823,13.414401591113359
11,142,127.55746767846509,217.99536722319633,138.40618597592064,-3.6244259560331074
11,143,118.93447328246987,195.68626491012964,71.06841773174227,13.262311504425634
11,144,111.3927022114867,216.66327792489164,178.09704694713406,20.91361899586257
11,145,89.91876040469757,220.11616639393546,139.8858022381842,14.220673668590926
11,146,129.89275135465954,222.7549652836452,169.92837095651709,2.671195141748857
11,147,103.51088346891711,145.74313320581132,235.41444944099572,13.603921489228387
11,148,85.16422806570013,197.37980256974365,105.14778921973407,15.093471208072284
11,149,103.54606397449133,188.38529579494008,205.12899789480383,23.61303538198309
11,150,134.47307672103466,265.0938265718407,127.1811618678851,-28.2556186085095
11,151,115.92106060700938,169.13862594190823,146.8322071574962,14.998629695483459
11,152,102.03274285322316,204.0478973466695,127.85772124616034,-21.970435506156377
11,153,86.77324585021428,222.56928890643687,130.5056221235107,-12.652219422881734
11,154,106.41398998091223,233.3612780125831,100.72184540608282,34.18851988035469
12,1,104.83170592649896,193.4009252322643,154.7703519177333,-22.06779826289558
12,2,96.02154960072411,198.53611113042672,169.87790155031658,-25.385732770055
12,3,96.93431847968498,162.15866196036356,144.5952038491362,1.8647087771724742
12,4,114.78368193616613,232.12482661279506,80.50602577880066,-9.384007034585354
12,5,88.47907263847341,200.45976583031026,135.19340799260397,-35.125440629138076
12,6,134.4625272706897,210.05134602461587,161.51459247888528,57.25253438368181
12,7,105.745693874157,212.9778449279172,119.24754978792998,-20.06944248813594
12,8,83.63529931729676,192.81835914864067,128.6009171637138,-36.29979707858878
12,9,102.28693501231828,184.67806942496932,102.7710047727235,22.019735542628798
12,10,77.14984408069722,178.9841597208859,178.25843334511958,23.176620237768006
12,11,99.96486534793434,217.01760478511176,121.98953675618917,-9.297973553754348
12,12,140.10461601395684,209.37611124351523,272.9313490209494,39.56547882052623
12,13,117.26998618111391,217.52856405504508,188.01245442179447,16.768705378469292
12,14,93.87459466265823,214.96963895858437,143.40312444082178,-29.386873919344758
12,15,97.12296818437649,224.73042929417045,149.3508023154162,-46.732162089057724
12,16,75.46073094599501,171.85759364504108,125.54015393514393,-30.77223167987468
12,17,66.00777421056799,201.4074036186945,166.14894294864527,-33.898130901517284
12,18,57.02806133427585,177.65661648738194,157.35293324027046,-35.03799428835308
12,19,67.23202895338441,161.97977258348357,85.93191274283035,6.30278497474727
12,20,103.95456981236953,197.3133382893857,74.51393012112646,-59.77350564391628
12,21,80.46807892099686,210.32627403731652,176.7326256685436,-69.31932343438054
12,22,70.21116286343302,201.52467721702018,59.72499900184968,-29.922207067467966
12,23,79.46391627405546,153.69685436969735,139.54503335877135,28.866870035312093
12,24,88.74964292977174,207.5448319480368,218.61463101178555,-15.767808160655399
12,25,79.72898679152043,177.18318937016917,86.1964158994734,18.477465600114627
12,26,116.1783006294451,197.830363211065,159.8355610614665,17.21695704361777
12,27,95.28979697068759,237.68264344202868,212.82536275801144,-32.590347110211276
12,28,99.24194739527563,172.01614310298007,172.25192518476075,-10.1365750283969
12,29,150.3216152608794,259.54385401115434,192.5396176353066,-7.09684167879594
12,30,96.76512128897517,180.06698600834284,111.98770501745366,-32.685019809127596
12,31,70.07347142302254,196.1907135547737,180.11543766638584,-39.374680460829445
12,32,111.00778909311123,233.32819477965097,154.3623390977145,-71.583778517871
12,33,93.60045688508795,188.0880545944486,206.42040634691844,-9.469651954097337
12,34,108.36195988223389,219.01673504329122,249.21643398965116,0.3602782867064338
12,35,102.42988698585093,215.01005358175934,153.62997631432003,-7.093028041240322
12,36,92.78884410130192,234.5437753861053,194.01602733384638,-36.912541047572724
12,37,59.566104775445226,125.33047585047252,142.7388296602004,-16.8779804077596
12,38,101.37479693549682,164.838235029822,136.82360726733285,16.6675971477922
12,39,131.46552903972773,208.12370823911692,122.70933669625933,-15.70853096944353
12,40,85.22450064048962,156.0246998325692,98.9587902487895,-3.0145926760887924
12,41,98.65348468295464,219.3780087383189,152.2731005487175,3.8914702966410104
12,42,96.1336850416464,147.3530198804096,151.40303428726213,-41.15369870183644
12,43,87.99487940590605,170.24300730470065,182.45630497896798,1.6383090558638713
12,44,110.31578226106474,218.81181196639636,138.9299874144764,-6.272235903135088
12,45,80.44408322730214,173.7732692363196,116.68013319228375,-25.284534078278117
12,46,113.21100734745654,151.20483310925064,145.19066339238333,-14.356290189994056
12,47,122.98040398262043,208.97186364352473,221.28931529228993,-90.12652803498095
12,48,75.86805375796251,193.0181142378352,172.04726809075385,-31.363878473105558
12,49,87.15217350386605,228.10503916492206,161.67983988663778,-30.08072942233882
12,50,100.43956543204685,200.03147794951497,192.94751957302822,-21.532647982759386
12,51,91.37336789678483,141.77503486674112,226.8802682147274,-12.053799726050038
12,52,83.6245957880526,222.60118650871573,220.8978227165992,19.771427337575556
12,53,99.29172721882234,146.4096772187214,135.0264460963207,20.576059773156317
12,54,93.19190353086391,227.26602732043665,146.45713090936925,-26.244603230117978
12,55,110.82506018024242,215.33351857454008,132.9821777965948,-30.962826388106393
12,56,121.31152464197135,226.74116265685126,137.5885660510289,9.437136169629078
12,57,81.17156111327193,162.2583301746265,172.76613402070737,-4.94674689201632
12,58,64.5640474583551,184.55383324751384,136.13947302431535,-13.95049798251653
12,59,131.49738531162103,211.48044635119618,97.6010419783859,-20.715759612756926
12,60,129.4746062268236,224.56149151225358,135.00166077985398,-11.512428986502766
12,61,110.58540479231415,215.32916227362534,206.83495035047787,23.66835606666534
12,62,101.22714016849045,181.6243142102835,226.12304414162796,-12.418105816874895
12,63,96.08368624089977,258.32155061127503,131.41767815504227,-15.965768973290004
12,64,111.01004913989397,225.78267523119263,180.92910177021727,-23.21347883225453
12,65,115.92081345060656,205.20241687489954,142.27096148537487,-27.472569937094512
12,66,71.79640925438538,169.8947208774179,150.4016313556804,22.656700229343347
12,67,82.12600507769962,167.30132338743283,126.57073608558298,6.694967094499852
12,68,58.87639169132601,172.4790180878543,92.77231568706716,-29.241908235410403
12,69,86.17363633864356,179.35613776609526,226.26816616109318,-0.8425186023235796
12,70,99.68458548462763,155.84292931896147,184.71590663392618,-33.079314902841276
12,71,98.22583562007912,173.2144066273146,78.52212094095545,-24.691598775890775
12,72,104.55343416827321,196.40306133403305,135.3845323189799,-6.222455351419123
12,73,91.73204108251359,189.55343281417996,214.9278871797898,2.57050930306057
12,74,45.6590065489363,160.58856737341853,163.77823796120683,-6.543233889433762
12,75,102.29540178671317,163.73146575749294,159.20379875117095,-12.063321357025313
12,76,128.26601500834155,254.48321158499976,178.0840551361435,34.19170704206011
12,77,109.73308758449096,244.65506188751283,186.8887941869041,-23.1406760459854
12,78,101.03817084704858,232.46590972041616,173.89645925284617,-31.06862869213267
12,79,136.10506912955697,205.04750847068146,161.61522097171172,-19.095208931685633
12,80,93.52507531774154,164.15480497002065,212.62649878080902,2.6483967516046114
